Start Pump Cost Test Experiment, test 1 times for each blocksizes
1. fixed beta = 110, threads = 32, gpus = 2 

Starting a pnjBKZ-110 tour for dim=220. 
Intial Slope = -0.08116

 k:0, b:91, f:0 , RAM cost: 0.1809 GB 
 k:0, b:92, f:1 , RAM cost: 2.3339 GB 
 k:0, b:93, f:2 , RAM cost: 2.3520 GB 
 k:0, b:94, f:3 , RAM cost: 2.3570 GB 
 k:0, b:95, f:4 , RAM cost: 2.3644 GB 
 k:0, b:96, f:5 , RAM cost: 2.3687 GB 
 k:0, b:102, f:11 , RAM cost: 2.5887 GB 
 k:0, b:103, f:12 , RAM cost: 2.5888 GB 
 k:0, b:104, f:13 , RAM cost: 2.5890 GB 
 k:0, b:105, f:14 , RAM cost: 2.5890 GB 
 k:0, b:106, f:15 , RAM cost: 2.5890 GB 
 k:0, b:107, f:16 , RAM cost: 2.5889 GB 
 k:0, b:108, f:17 , RAM cost: 2.5892 GB 
 k:0, b:109, f:18 , RAM cost: 2.5891 GB 
 k:0, b:110, f:19 , RAM cost: 2.5892 GB 
 k:0, b:111, f:20 , RAM cost: 2.5897 GB 
 k:0, b:112, f:21 , RAM cost: 2.5898 GB 
 k:0, b:113, f:22 , RAM cost: 2.5912 GB 
 k:0, b:114, f:23 , RAM cost: 2.5917 GB 
 k:0, b:115, f:24 , RAM cost: 2.5936 GB 
 k:0, b:116, f:25 , RAM cost: 2.5946 GB 
 k:0, b:117, f:26 , RAM cost: 2.5944 GB 
 k:0, b:118, f:27 , RAM cost: 2.5944 GB 
 k:0, b:119, f:28 , RAM cost: 2.5946 GB 
 k:0, b:120, f:29 , RAM cost: 2.5945 GB 
 k:0, b:121, f:30 , RAM cost: 2.5945 GB 
 k:0, b:122, f:31 , RAM cost: 2.5943 GB 
 k:1, b:122, f:31 , RAM cost: 2.5946 GB 
 k:2, b:122, f:31 , RAM cost: 2.5946 GB 
 k:3, b:122, f:31 , RAM cost: 2.5945 GB 
 k:4, b:122, f:31 , RAM cost: 2.5960 GB 
 k:5, b:122, f:31 , RAM cost: 2.5959 GB 
 k:6, b:122, f:31 , RAM cost: 2.5958 GB 
 k:7, b:122, f:31 , RAM cost: 2.5958 GB 
 k:8, b:122, f:31 , RAM cost: 2.5959 GB 
 k:9, b:122, f:31 , RAM cost: 2.5960 GB 
 k:10, b:122, f:31 , RAM cost: 2.5959 GB 
 k:11, b:122, f:31 , RAM cost: 2.5960 GB 
 k:12, b:122, f:31 , RAM cost: 2.5960 GB 
 k:13, b:122, f:31 , RAM cost: 2.5963 GB 
 k:14, b:122, f:31 , RAM cost: 2.5962 GB 
 k:15, b:122, f:31 , RAM cost: 2.5963 GB 
 k:16, b:122, f:31 , RAM cost: 2.5962 GB 
 k:17, b:122, f:31 , RAM cost: 2.5962 GB 
 k:18, b:122, f:31 , RAM cost: 2.5961 GB 
 k:19, b:122, f:31 , RAM cost: 2.5963 GB 
 k:20, b:122, f:31 , RAM cost: 2.5962 GB 
 k:21, b:122, f:31 , RAM cost: 2.5966 GB 
 k:22, b:122, f:31 , RAM cost: 2.5967 GB 
 k:23, b:122, f:31 , RAM cost: 2.5969 GB 
 k:24, b:122, f:31 , RAM cost: 2.5974 GB 
 k:25, b:122, f:31 , RAM cost: 2.5972 GB 
 k:26, b:122, f:31 , RAM cost: 2.5974 GB 
 k:27, b:122, f:31 , RAM cost: 2.5973 GB 
 k:28, b:122, f:31 , RAM cost: 2.5973 GB 
 k:29, b:122, f:31 , RAM cost: 2.5973 GB 
 k:30, b:122, f:31 , RAM cost: 2.5975 GB 
 k:31, b:122, f:31 , RAM cost: 2.5974 GB 
 k:32, b:122, f:31 , RAM cost: 2.5975 GB 
 k:33, b:122, f:31 , RAM cost: 2.5976 GB 
 k:34, b:122, f:31 , RAM cost: 2.5975 GB 
 k:35, b:122, f:31 , RAM cost: 2.5974 GB 
 k:36, b:122, f:31 , RAM cost: 2.5975 GB 
 k:37, b:122, f:31 , RAM cost: 2.5975 GB 
 k:38, b:122, f:31 , RAM cost: 2.5986 GB 
 k:39, b:122, f:31 , RAM cost: 2.5985 GB 
 k:40, b:122, f:31 , RAM cost: 2.5986 GB 
 k:41, b:122, f:31 , RAM cost: 2.5986 GB 
 k:42, b:122, f:31 , RAM cost: 2.5989 GB 
 k:43, b:122, f:31 , RAM cost: 2.5988 GB 
 k:44, b:122, f:31 , RAM cost: 2.5987 GB 
 k:45, b:122, f:31 , RAM cost: 2.5990 GB 
 k:46, b:122, f:31 , RAM cost: 2.5988 GB 
 k:47, b:122, f:31 , RAM cost: 2.5989 GB 
 k:48, b:122, f:31 , RAM cost: 2.5989 GB 
 k:49, b:122, f:31 , RAM cost: 2.5988 GB 
 k:50, b:122, f:31 , RAM cost: 2.5990 GB 
 k:51, b:122, f:31 , RAM cost: 2.5990 GB 
 k:52, b:122, f:31 , RAM cost: 2.5991 GB 
 k:53, b:122, f:31 , RAM cost: 2.5992 GB 
 k:54, b:122, f:31 , RAM cost: 2.5993 GB 
 k:55, b:122, f:31 , RAM cost: 2.5992 GB 
 k:56, b:122, f:31 , RAM cost: 2.5994 GB 
 k:57, b:122, f:31 , RAM cost: 2.5992 GB 
 k:58, b:122, f:31 , RAM cost: 2.5993 GB 
 k:59, b:122, f:31 , RAM cost: 2.5994 GB 
 k:60, b:122, f:31 , RAM cost: 2.5997 GB 
 k:61, b:122, f:31 , RAM cost: 2.5998 GB 
 k:62, b:122, f:31 , RAM cost: 2.5996 GB 
 k:63, b:122, f:31 , RAM cost: 2.5996 GB 
 k:64, b:122, f:31 , RAM cost: 2.5997 GB 
 k:65, b:122, f:31 , RAM cost: 2.5996 GB 
 k:66, b:122, f:31 , RAM cost: 2.5998 GB 
 k:67, b:122, f:31 , RAM cost: 2.5998 GB 
 k:68, b:122, f:31 , RAM cost: 2.5997 GB 
 k:69, b:122, f:31 , RAM cost: 2.5998 GB 
 k:70, b:122, f:31 , RAM cost: 2.5998 GB 
 k:71, b:122, f:31 , RAM cost: 2.5998 GB 
 k:72, b:122, f:31 , RAM cost: 2.5999 GB 
 k:73, b:122, f:31 , RAM cost: 2.6001 GB 
 k:74, b:122, f:31 , RAM cost: 2.6000 GB 
 k:75, b:122, f:31 , RAM cost: 2.6000 GB 
 k:76, b:122, f:31 , RAM cost: 2.6001 GB 
 k:77, b:122, f:31 , RAM cost: 2.6002 GB 
 k:78, b:122, f:31 , RAM cost: 2.6002 GB 
 k:79, b:122, f:31 , RAM cost: 2.6002 GB 
 k:80, b:122, f:31 , RAM cost: 2.6002 GB 
 k:81, b:122, f:31 , RAM cost: 2.6002 GB 
 k:82, b:122, f:31 , RAM cost: 2.6002 GB 
 k:83, b:122, f:31 , RAM cost: 2.6000 GB 
 k:84, b:122, f:31 , RAM cost: 2.6002 GB 
 k:85, b:122, f:31 , RAM cost: 2.6001 GB 
 k:86, b:122, f:31 , RAM cost: 2.6003 GB 
 k:87, b:122, f:31 , RAM cost: 2.6003 GB 
 k:88, b:122, f:31 , RAM cost: 2.6006 GB 
 k:89, b:122, f:31 , RAM cost: 2.6006 GB 
 k:90, b:122, f:31 , RAM cost: 2.6005 GB 
 k:91, b:122, f:31 , RAM cost: 2.6005 GB 
 k:92, b:122, f:31 , RAM cost: 2.6005 GB 
 k:93, b:122, f:31 , RAM cost: 2.6007 GB 
 k:94, b:122, f:31 , RAM cost: 2.6007 GB 
 k:95, b:122, f:31 , RAM cost: 2.6006 GB 
 k:96, b:122, f:31 , RAM cost: 2.6005 GB 
 k:97, b:122, f:31 , RAM cost: 2.6007 GB 
 k:98, b:122, f:31 , RAM cost: 2.6007 GB 
 k:99, b:122, f:31 , RAM cost: 2.6007 GB 
 k:100, b:122, f:31 , RAM cost: 2.6017 GB 
 k:101, b:122, f:31 , RAM cost: 2.6018 GB 
 k:102, b:122, f:31 , RAM cost: 2.6018 GB 
 k:103, b:122, f:31 , RAM cost: 2.6017 GB 
 k:104, b:122, f:31 , RAM cost: 2.6017 GB 
 k:105, b:122, f:31 , RAM cost: 2.6019 GB 
 k:106, b:122, f:31 , RAM cost: 2.6017 GB 
 k:107, b:122, f:31 , RAM cost: 2.6019 GB 
 k:108, b:122, f:31 , RAM cost: 2.6015 GB 
 k:109, b:122, f:31 , RAM cost: 2.6019 GB 
 k:110, b:122, f:31 , RAM cost: 2.6019 GB 
 k:111, b:122, f:31 , RAM cost: 2.6019 GB 
 k:112, b:122, f:31 , RAM cost: 2.6019 GB 
 k:113, b:122, f:31 , RAM cost: 2.6018 GB 
 k:114, b:122, f:31 , RAM cost: 2.6018 GB 
 k:115, b:122, f:31 , RAM cost: 2.6018 GB 
 k:116, b:122, f:31 , RAM cost: 2.6018 GB 
 k:117, b:122, f:31 , RAM cost: 2.6018 GB 
 k:118, b:122, f:31 , RAM cost: 2.6018 GB 
 k:119, b:122, f:31 , RAM cost: 2.6019 GB 
 k:120, b:122, f:31 , RAM cost: 2.6019 GB 
 k:121, b:122, f:31 , RAM cost: 2.6017 GB 
 k:122, b:122, f:31 , RAM cost: 2.6019 GB 
 k:123, b:122, f:31 , RAM cost: 2.6019 GB 
 k:124, b:122, f:31 , RAM cost: 2.6016 GB 
 k:125, b:122, f:31 , RAM cost: 2.6018 GB 
 k:126, b:122, f:31 , RAM cost: 2.6017 GB 
 k:127, b:122, f:31 , RAM cost: 2.6015 GB 
 k:128, b:122, f:31 , RAM cost: 2.6019 GB 
 k:129, b:122, f:31 , RAM cost: 2.6017 GB 
 k:130, b:122, f:31 , RAM cost: 2.6015 GB 
 k:131, b:122, f:31 , RAM cost: 2.6018 GB 
 k:132, b:122, f:31 , RAM cost: 2.6018 GB 
 k:133, b:122, f:31 , RAM cost: 2.6016 GB 
 k:134, b:122, f:31 , RAM cost: 2.6018 GB 
 k:135, b:122, f:31 , RAM cost: 2.6018 GB 
 k:136, b:122, f:31 , RAM cost: 2.6019 GB 
 k:137, b:122, f:31 , RAM cost: 2.6019 GB 
 k:138, b:122, f:31 , RAM cost: 2.6018 GB 
 k:139, b:121, f:30 , RAM cost: 2.6019 GB 
 k:140, b:120, f:29 , RAM cost: 2.6022 GB 
 k:141, b:119, f:28 , RAM cost: 2.6022 GB 
 k:142, b:118, f:27 , RAM cost: 2.6024 GB 
 k:143, b:117, f:26 , RAM cost: 2.6024 GB 
 k:144, b:116, f:25 , RAM cost: 2.6023 GB 
 k:145, b:115, f:24 , RAM cost: 2.6023 GB 
 k:146, b:114, f:23 , RAM cost: 2.6023 GB 
 k:147, b:113, f:22 , RAM cost: 2.6022 GB 
 k:148, b:112, f:21 , RAM cost: 2.6023 GB 
 k:149, b:111, f:20 , RAM cost: 2.6024 GB 
 k:150, b:110, f:19 , RAM cost: 2.6023 GB 
 k:151, b:109, f:18 , RAM cost: 2.6023 GB 
 k:152, b:108, f:17 , RAM cost: 2.6024 GB 
 k:153, b:107, f:16 , RAM cost: 2.6024 GB 
 k:154, b:106, f:15 , RAM cost: 2.6022 GB 
 k:155, b:105, f:14 , RAM cost: 2.6020 GB 
 k:156, b:104, f:13 , RAM cost: 2.6022 GB 
 k:157, b:103, f:12 , RAM cost: 2.6023 GB 
 k:158, b:102, f:11 , RAM cost: 2.6024 GB 
 k:159, b:101, f:10 , RAM cost: 2.6023 GB 
 k:160, b:100, f:9 , RAM cost: 2.6024 GB 
 k:161, b:99, f:8 , RAM cost: 2.6023 GB 
 k:162, b:98, f:7 , RAM cost: 2.6022 GB 
 k:163, b:97, f:6 , RAM cost: 2.6020 GB 
 k:164, b:96, f:5 , RAM cost: 2.6022 GB 
 k:165, b:95, f:4 , RAM cost: 2.6020 GB 
 k:166, b:94, f:3 , RAM cost: 2.6022 GB 
 k:167, b:93, f:2 , RAM cost: 2.6020 GB 
 k:168, b:92, f:1 , RAM cost: 2.6022 GB 
 k:169, b:91, f:0  , RAM cost: 2.6024 GB  
[16.686697006225586, 16.46442747116089, 17.14543318748474, 17.866225004196167, 18.06629490852356, 18.523086071014404, 18.191213130950928, 17.961072206497192, 18.342113971710205, 25.373799324035645, 17.659260749816895, 18.404881954193115, 18.294291973114014, 17.557136297225952, 23.57683300971985, 28.88749384880066, 25.321572303771973, 23.598385095596313, 27.343944787979126, 32.19656038284302, 39.46496367454529, 29.61646294593811, 31.960357427597046, 31.81913423538208, 32.066513538360596, 31.08152937889099, 31.868107557296753, 29.07983088493347, 27.514315366744995, 29.498533964157104, 30.138811349868774, 29.326104640960693, 31.842622995376587, 33.961506605148315, 31.68895697593689, 34.499590158462524, 35.26841068267822, 40.29898142814636, 39.526421546936035, 44.78585362434387, 46.10552263259888, 48.556886434555054, 53.570563554763794, 50.46548271179199, 57.07481503486633, 60.846136808395386, 60.864742040634155, 63.19463539123535, 65.3565833568573, 64.0832679271698, 66.16917681694031, 66.09018754959106, 67.80806565284729, 70.98987126350403, 72.9771523475647, 76.03783845901489, 75.3996229171753, 72.22673511505127, 77.43150734901428, 76.25385475158691, 79.03618931770325, 84.49963617324829, 85.84699058532715, 80.15999102592468, 84.0271782875061, 85.9042558670044, 87.40669131278992, 88.7615294456482, 88.44208884239197, 92.22273969650269, 90.70784902572632, 86.32085919380188, 84.42267346382141, 85.19632577896118, 87.20722079277039, 88.65966153144836, 94.36671662330627, 93.79598498344421, 86.82499384880066, 90.04407787322998, 93.72050595283508, 94.91658806800842, 89.95967745780945, 93.52907276153564, 91.96354079246521, 94.96701383590698, 95.93023180961609, 97.57955384254456, 96.1618275642395, 93.95685148239136, 106.77273321151733, 98.45982050895691, 99.66785216331482, 96.95962285995483, 101.52400755882263, 95.64757204055786, 105.10162830352783, 101.82846307754517, 100.22596836090088, 99.6445803642273, 102.17183518409729, 102.46444535255432, 103.4522111415863, 104.17201900482178, 106.98119378089905, 103.81826972961426, 104.83774709701538, 106.85922431945801, 107.9451174736023, 103.165780544281, 106.49805927276611, 103.52044725418091, 109.19891309738159, 108.28269052505493, 103.98795080184937, 113.8508083820343, 104.98199105262756, 107.31678605079651, 115.77950143814087, 119.88222455978394, 113.73131775856018, 114.68417167663574, 121.48965907096863, 117.98689842224121, 116.7912929058075, 118.20685815811157, 120.51109910011292, 120.54951071739197, 116.84717082977295, 127.5367956161499, 117.35659551620483, 116.41498804092407, 119.70498490333557, 121.20133590698242, 130.95668864250183, 121.5972728729248, 129.8399670124054, 126.16419219970703, 135.4114909172058, 138.23899054527283, 125.76564812660217, 132.58613300323486, 137.740581035614, 128.6016867160797, 135.127694606781, 132.2095730304718, 136.00298714637756, 125.13941979408264, 133.82704639434814, 131.9331452846527, 137.01277589797974, 138.28210473060608, 143.05675601959229, 133.276385307312, 131.09911704063416, 142.0124590396881, 138.7161509990692, 139.26666593551636, 148.1891384124756, 136.55557942390442, 136.69321250915527, 138.03104639053345, 142.23447728157043, 140.57712531089783, 138.52338647842407, 146.26867961883545, 151.02194571495056, 141.54087805747986, 144.6223714351654, 140.90002870559692, 143.05162596702576, 150.9128541946411, 138.21145343780518, 131.6229386329651, 139.10095405578613, 136.33674025535583, 141.22930431365967, 138.23847484588623, 138.51407766342163, 132.2979702949524, 138.18351936340332, 134.66309356689453, 133.49014902114868, 130.5310263633728, 133.16753840446472, 125.41332530975342, 123.83978843688965, 123.35895371437073, 125.37986612319946, 120.53570604324341, 113.8717589378357, 111.06224846839905, 113.46915006637573, 52.97577357292175, 34.53634333610535, 25.001466274261475, 26.350282669067383, 24.07293200492859, 22.770605325698853, 30.99845051765442, 58.06054401397705]
slope: -0.04597, walltime: 18405.275 sec
pnjBKZ cost:
{220: [13520.279317378998], 240: [15624.178200244904], 260: [18405.274636268616]}
RAM cost:
{220: [2.437793731689453], 240: [2.4882469177246094], 260: [2.602397918701172]}
Start Pump Cost Test Experiment, test 1 times for each blocksizes
1. fixed beta = 120, threads = 32, gpus = 2 

Starting a pnjBKZ-120 tour for dim=160. 
Intial Slope = -0.09210

 k:0, b:100, f:0 , RAM cost: 2.5843 GB 
 k:0, b:101, f:1 , RAM cost: 4.1316 GB 
 k:0, b:102, f:2 , RAM cost: 4.1316 GB 
 k:0, b:103, f:3 , RAM cost: 4.1318 GB 
 k:0, b:104, f:4 , RAM cost: 4.1318 GB 
 k:0, b:105, f:5 , RAM cost: 4.1317 GB 
 k:0, b:106, f:6 , RAM cost: 4.1316 GB 
 k:0, b:107, f:7 , RAM cost: 4.1327 GB 
 k:0, b:108, f:8 , RAM cost: 4.1326 GB 
 k:0, b:109, f:9 , RAM cost: 4.1328 GB 
 k:0, b:110, f:10 , RAM cost: 4.1327 GB 
 k:0, b:111, f:11 , RAM cost: 4.1329 GB 
 k:0, b:112, f:12 , RAM cost: 4.1326 GB 
 k:0, b:113, f:13 , RAM cost: 4.1328 GB 
 k:0, b:114, f:14 , RAM cost: 4.1328 GB 
 k:0, b:115, f:15 , RAM cost: 4.1328 GB 
 k:0, b:116, f:16 , RAM cost: 4.1328 GB 
 k:0, b:117, f:17 , RAM cost: 4.1329 GB 
 k:0, b:118, f:18 , RAM cost: 4.1327 GB 
 k:0, b:119, f:19 , RAM cost: 4.1327 GB 
 k:0, b:120, f:20 , RAM cost: 4.1329 GB 
 k:0, b:121, f:21 , RAM cost: 4.1329 GB 
 k:0, b:122, f:22 , RAM cost: 4.1328 GB 
 k:0, b:123, f:23 , RAM cost: 4.1329 GB 
 k:0, b:124, f:24 , RAM cost: 4.1328 GB 
 k:0, b:125, f:25 , RAM cost: 4.1329 GB 
 k:0, b:126, f:26 , RAM cost: 4.1330 GB 
 k:0, b:127, f:27 , RAM cost: 4.1329 GB 
 k:0, b:128, f:28 , RAM cost: 4.1330 GB 
 k:0, b:129, f:29 , RAM cost: 4.1328 GB 
 k:0, b:130, f:30 , RAM cost: 4.1328 GB 
 k:0, b:131, f:31 , RAM cost: 4.1330 GB 
 k:0, b:132, f:32 , RAM cost: 4.1330 GB 
 k:1, b:132, f:32 , RAM cost: 4.1332 GB 
 k:2, b:132, f:32 , RAM cost: 4.1334 GB 
 k:3, b:132, f:32 , RAM cost: 4.1337 GB 
 k:4, b:132, f:32 , RAM cost: 4.1337 GB 
 k:5, b:132, f:32 , RAM cost: 4.1340 GB 
 k:6, b:132, f:32 , RAM cost: 4.1340 GB 
 k:7, b:132, f:32 , RAM cost: 4.1340 GB 
 k:8, b:132, f:32 , RAM cost: 4.1338 GB 
 k:9, b:132, f:32 , RAM cost: 4.1343 GB 
 k:10, b:132, f:32 , RAM cost: 4.1343 GB 
 k:11, b:132, f:32 , RAM cost: 4.1343 GB 
 k:12, b:132, f:32 , RAM cost: 4.1343 GB 
 k:13, b:132, f:32 , RAM cost: 4.1346 GB 
 k:14, b:132, f:32 , RAM cost: 4.1346 GB 
 k:15, b:132, f:32 , RAM cost: 4.1346 GB 
 k:16, b:132, f:32 , RAM cost: 4.1346 GB 
 k:17, b:132, f:32 , RAM cost: 4.1346 GB 
 k:18, b:132, f:32 , RAM cost: 4.1347 GB 
 k:19, b:132, f:32 , RAM cost: 4.1348 GB 
 k:20, b:132, f:32 , RAM cost: 4.1349 GB 
 k:21, b:132, f:32 , RAM cost: 4.1349 GB 
 k:22, b:132, f:32 , RAM cost: 4.1348 GB 
 k:23, b:132, f:32 , RAM cost: 4.1348 GB 
 k:24, b:132, f:32 , RAM cost: 4.1347 GB 
 k:25, b:132, f:32 , RAM cost: 4.1347 GB 
 k:26, b:132, f:32 , RAM cost: 4.1349 GB 
 k:27, b:132, f:32 , RAM cost: 4.1349 GB 
 k:28, b:132, f:32 , RAM cost: 4.1347 GB 
 k:29, b:131, f:31 , RAM cost: 4.1348 GB 
 k:30, b:130, f:30 , RAM cost: 4.1347 GB 
 k:31, b:129, f:29 , RAM cost: 4.1347 GB 
 k:32, b:128, f:28 , RAM cost: 4.1346 GB 
 k:33, b:127, f:27 , RAM cost: 4.1350 GB 
 k:34, b:126, f:26 , RAM cost: 4.1349 GB 
 k:35, b:125, f:25 , RAM cost: 4.1348 GB 
 k:36, b:124, f:24 , RAM cost: 4.1350 GB 
 k:37, b:123, f:23 , RAM cost: 4.1349 GB 
 k:38, b:122, f:22 , RAM cost: 4.1350 GB 
 k:39, b:121, f:21 , RAM cost: 4.1348 GB 
 k:40, b:120, f:20 , RAM cost: 4.1348 GB 
 k:41, b:119, f:19 , RAM cost: 4.1348 GB 
 k:42, b:118, f:18 , RAM cost: 4.1348 GB 
 k:43, b:117, f:17 , RAM cost: 4.1349 GB 
 k:44, b:116, f:16 , RAM cost: 4.1350 GB 
 k:45, b:115, f:15 , RAM cost: 4.1348 GB 
 k:46, b:114, f:14 , RAM cost: 4.1348 GB 
 k:47, b:113, f:13 , RAM cost: 4.1349 GB 
 k:48, b:112, f:12 , RAM cost: 4.1349 GB 
 k:49, b:111, f:11 , RAM cost: 4.1349 GB 
 k:50, b:110, f:10 , RAM cost: 4.1350 GB 
 k:51, b:109, f:9 , RAM cost: 4.1351 GB 
 k:52, b:108, f:8 , RAM cost: 4.1350 GB 
 k:53, b:107, f:7 , RAM cost: 4.1349 GB 
 k:54, b:106, f:6 , RAM cost: 4.1349 GB 
 k:55, b:105, f:5 , RAM cost: 4.1347 GB 
 k:56, b:104, f:4 , RAM cost: 4.1351 GB 
 k:57, b:103, f:3 , RAM cost: 4.1348 GB 
 k:58, b:102, f:2 , RAM cost: 4.1349 GB 
 k:59, b:101, f:1 , RAM cost: 4.1349 GB 
 k:60, b:100, f:0  , RAM cost: 4.1350 GB  
[271.5285277366638, 120.83451414108276, 108.85149502754211, 106.52560067176819, 104.13693022727966, 103.23598384857178, 107.17751145362854, 102.15947961807251, 110.12556672096252, 106.07466793060303, 106.62575912475586, 107.55435705184937, 110.63835453987122, 108.99901580810547, 116.57230067253113, 116.62090992927551, 116.87283134460449, 115.7938187122345, 117.88273549079895, 117.69557428359985, 121.19973969459534, 122.80567240715027, 126.35202193260193, 129.29088044166565, 128.99658942222595, 129.70676445960999, 128.75973987579346, 129.19800877571106, 132.18889117240906, 133.3674042224884, 129.76306653022766, 136.41832375526428, 135.3679575920105, 138.09044432640076, 141.85640788078308, 138.28686213493347, 144.82544660568237, 142.9999577999115, 141.77145504951477, 141.84317064285278, 143.47327828407288, 140.9427351951599, 142.2142744064331, 139.37582278251648, 144.85459446907043, 140.85325717926025, 144.95103430747986, 142.84593868255615, 140.11210918426514, 141.03639674186707, 141.98258256912231, 147.6064531803131, 149.58552432060242, 146.49756479263306, 148.8645737171173, 150.42987751960754, 146.95970177650452, 148.42958235740662, 150.69318342208862, 155.4960081577301, 146.3407688140869, 147.66919922828674, 147.53009390830994, 148.42503666877747, 145.78599524497986, 141.30019450187683, 143.21758222579956, 140.53595304489136, 138.2814586162567, 137.38738632202148, 142.09202075004578, 138.32580757141113, 137.33832097053528, 135.17052578926086, 135.50168704986572, 134.42859196662903, 133.88533997535706, 129.28635096549988, 132.4457986354828, 126.7284631729126, 127.40738153457642, 126.20446014404297, 124.88284993171692, 119.62137126922607, 91.61459875106812, 81.21369957923889, 78.00635743141174, 76.73430895805359, 73.3050308227539, 71.23943781852722, 71.16568565368652, 70.6219732761383, 140.82545351982117]
slope: -0.03764, walltime: 11961.340 sec

Starting a pnjBKZ-120 tour for dim=180. 
Intial Slope = -0.08747

 k:0, b:100, f:0 , RAM cost: 4.1356 GB 
 k:0, b:101, f:1 , RAM cost: 4.1609 GB 
 k:0, b:102, f:2 , RAM cost: 4.1607 GB 
 k:0, b:103, f:3 , RAM cost: 4.1607 GB 
 k:0, b:104, f:4 , RAM cost: 4.1609 GB 
 k:0, b:105, f:5 , RAM cost: 4.1609 GB 
 k:0, b:106, f:6 , RAM cost: 4.1608 GB 
 k:0, b:107, f:7 , RAM cost: 4.1608 GB 
 k:0, b:108, f:8 , RAM cost: 4.1607 GB 
 k:0, b:109, f:9 , RAM cost: 4.1609 GB 
 k:0, b:110, f:10 , RAM cost: 4.1609 GB 
 k:0, b:111, f:11 , RAM cost: 4.1607 GB 
 k:0, b:112, f:12 , RAM cost: 4.1609 GB 
 k:0, b:113, f:13 , RAM cost: 4.1609 GB 
 k:0, b:114, f:14 , RAM cost: 4.1609 GB 
 k:0, b:115, f:15 , RAM cost: 4.1609 GB 
 k:0, b:116, f:16 , RAM cost: 4.1607 GB 
 k:0, b:117, f:17 , RAM cost: 4.1609 GB 
 k:0, b:118, f:18 , RAM cost: 4.1609 GB 
 k:0, b:119, f:19 , RAM cost: 4.1619 GB 
 k:0, b:120, f:20 , RAM cost: 4.1619 GB 
 k:0, b:121, f:21 , RAM cost: 4.1619 GB 
 k:0, b:122, f:22 , RAM cost: 4.1619 GB 
 k:0, b:123, f:23 , RAM cost: 4.1619 GB 
 k:0, b:124, f:24 , RAM cost: 4.1617 GB 
 k:0, b:125, f:25 , RAM cost: 4.1619 GB 
 k:0, b:126, f:26 , RAM cost: 4.1621 GB 
 k:0, b:127, f:27 , RAM cost: 4.1623 GB 
 k:0, b:128, f:28 , RAM cost: 4.1621 GB 
 k:0, b:129, f:29 , RAM cost: 4.1623 GB 
 k:0, b:130, f:30 , RAM cost: 4.1626 GB 
 k:0, b:131, f:31 , RAM cost: 4.1626 GB 
 k:0, b:132, f:32 , RAM cost: 4.1626 GB 
 k:1, b:132, f:32 , RAM cost: 4.1626 GB 
 k:2, b:132, f:32 , RAM cost: 4.1626 GB 
 k:3, b:132, f:32 , RAM cost: 4.1624 GB 
 k:4, b:132, f:32 , RAM cost: 4.1626 GB 
 k:5, b:132, f:32 , RAM cost: 4.1627 GB 
 k:6, b:132, f:32 , RAM cost: 4.1627 GB 
 k:7, b:132, f:32 , RAM cost: 4.1627 GB 
 k:8, b:132, f:32 , RAM cost: 4.1627 GB 
 k:9, b:132, f:32 , RAM cost: 4.1627 GB 
 k:10, b:132, f:32 , RAM cost: 4.1630 GB 
 k:11, b:132, f:32 , RAM cost: 4.1631 GB 
 k:12, b:132, f:32 , RAM cost: 4.1631 GB 
 k:13, b:132, f:32 , RAM cost: 4.1631 GB 
 k:14, b:132, f:32 , RAM cost: 4.1629 GB 
 k:15, b:132, f:32 , RAM cost: 4.1631 GB 
 k:16, b:132, f:32 , RAM cost: 4.1631 GB 
 k:17, b:132, f:32 , RAM cost: 4.1631 GB 
 k:18, b:132, f:32 , RAM cost: 4.1631 GB 
 k:19, b:132, f:32 , RAM cost: 4.1630 GB 
 k:20, b:132, f:32 , RAM cost: 4.1634 GB 
 k:21, b:132, f:32 , RAM cost: 4.1632 GB 
 k:22, b:132, f:32 , RAM cost: 4.1633 GB 
 k:23, b:132, f:32 , RAM cost: 4.1634 GB 
 k:24, b:132, f:32 , RAM cost: 4.1649 GB 
 k:25, b:132, f:32 , RAM cost: 4.1649 GB 
 k:26, b:132, f:32 , RAM cost: 4.1654 GB 
 k:27, b:132, f:32 , RAM cost: 4.1669 GB 
 k:28, b:132, f:32 , RAM cost: 4.1668 GB 
 k:29, b:132, f:32 , RAM cost: 4.1669 GB 
 k:30, b:132, f:32 , RAM cost: 4.1699 GB 
 k:31, b:132, f:32 , RAM cost: 4.1699 GB 
 k:32, b:132, f:32 , RAM cost: 4.1699 GB 
 k:33, b:132, f:32 , RAM cost: 4.1699 GB 
 k:34, b:132, f:32 , RAM cost: 4.1700 GB 
 k:35, b:132, f:32 , RAM cost: 4.1701 GB 
 k:36, b:132, f:32 , RAM cost: 4.1701 GB 
 k:37, b:132, f:32 , RAM cost: 4.1700 GB 
 k:38, b:132, f:32 , RAM cost: 4.1701 GB 
 k:39, b:132, f:32 , RAM cost: 4.1701 GB 
 k:40, b:132, f:32 , RAM cost: 4.1700 GB 
 k:41, b:132, f:32 , RAM cost: 4.1700 GB 
 k:42, b:132, f:32 , RAM cost: 4.1699 GB 
 k:43, b:132, f:32 , RAM cost: 4.1701 GB 
 k:44, b:132, f:32 , RAM cost: 4.1699 GB 
